RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
14165,22A003230,2009-08-13T04:00:00.000Z,0,VILLAGE RD,820,
14166,22A003230,2009-12-14T05:00:00.000Z,469564,VILLAGE RD,820,
14167,22A003230,2007-08-01T04:00:00.000Z,116250,VILLAGE RD,820,
14168,22A003240,2010-10-25T04:00:00.000Z,468000,VILLAGE RD,822,
14169,22A003240,2007-10-30T04:00:00.000Z,117500,VILLAGE RD,822,
14170,22A003240,2008-11-18T05:00:00.000Z,506190,VILLAGE RD,822,
14171,22A003250,2012-10-29T04:00:00.000Z,475000,VILLAGE RD,824,
14172,22A003250,2008-04-11T04:00:00.000Z,612524,VILLAGE RD,824,
14173,22A003250,2007-07-05T04:00:00.000Z,116250,VILLAGE RD,824,
14174,22A003260,2007-06-01T04:00:00.000Z,116250,VILLAGE RD,826,
14175,22A003260,2017-10-18T04:00:00.000Z,0,VILLAGE RD,826,
14176,22A003260,2008-04-30T04:00:00.000Z,586931,VILLAGE RD,826,
14177,22A003270,2008-01-29T05:00:00.000Z,517129,VILLAGE RD,828,
14178,22A003270,2007-05-01T04:00:00.000Z,115000,VILLAGE RD,828,
14179,22A003280,2006-05-01T04:00:00.000Z,110000,VILLAGE RD,830,
14180,22A003280,2010-04-30T04:00:00.000Z,445000,VILLAGE RD,830,
14181,22A003280,2007-12-05T05:00:00.000Z,469101,VILLAGE RD,830,
14182,22A003290,2008-06-12T04:00:00.000Z,479000,VILLAGE RD,832,
14183,22A003290,2009-08-21T04:00:00.000Z,483500,VILLAGE RD,832,
14184,22A003290,2006-05-31T04:00:00.000Z,111250,VILLAGE RD,832,
14185,22A003300,2007-08-02T04:00:00.000Z,535046,VILLAGE RD,829,
14186,22A003300,2015-09-28T04:00:00.000Z,496000,VILLAGE RD,829,
14187,22A003300,2006-01-25T05:00:00.000Z,550000,VILLAGE RD,829,
14188,22A003301,2008-10-21T04:00:00.000Z,464000,VILLAGE RD,834,
14189,22A003301,2006-06-29T04:00:00.000Z,111250,VILLAGE RD,834,
14190,22A003310,2012-06-21T04:00:00.000Z,490000,VILLAGE RD,836,
14191,22A003310,2008-03-05T05:00:00.000Z,484150,VILLAGE RD,836,
14192,22A003310,2006-07-28T04:00:00.000Z,112500,VILLAGE RD,836,
14193,22A003320,2006-08-30T04:00:00.000Z,112500,VILLAGE RD,838,
14194,22A003320,2009-01-28T05:00:00.000Z,471883,VILLAGE RD,838,
14195,22A003330,2007-08-30T04:00:00.000Z,535153,VILLAGE RD,840,
14196,22A003330,2006-07-19T04:00:00.000Z,111250,VILLAGE RD,840,
14197,22A003340,2007-04-03T04:00:00.000Z,113750,VILLAGE RD,842,
14198,22A003340,2012-03-09T05:00:00.000Z,550000,VILLAGE RD,842,
14199,22A003340,2007-12-07T05:00:00.000Z,734255,VILLAGE RD,842,
14200,22A003350,2007-04-20T04:00:00.000Z,722970,VILLAGE RD,844,
14201,22A003350,2006-09-25T04:00:00.000Z,112500,VILLAGE RD,844,
14202,22A003360,2008-03-24T04:00:00.000Z,530957,VILLAGE RD,846,
14203,22A003360,2007-08-30T04:00:00.000Z,116250,VILLAGE RD,846,
14204,22A003400,2007-12-20T05:00:00.000Z,515000,VILLAGE RD,827,
14205,22A003400,2006-01-25T05:00:00.000Z,550000,VILLAGE RD,827,
14206,22A003400,2012-07-20T04:00:00.000Z,453000,VILLAGE RD,827,
14207,22A003500,2010-06-29T04:00:00.000Z,450000,VILLAGE RD,825,
14208,22A003500,2018-05-23T04:00:00.000Z,610000,VILLAGE RD,825,
14209,22A003500,2008-02-14T05:00:00.000Z,420517,VILLAGE RD,825,
14210,22A003500,2006-01-25T05:00:00.000Z,330000,VILLAGE RD,825,
14211,22A003600,2006-01-25T05:00:00.000Z,330000,VILLAGE RD,823,
14212,22A003600,2007-08-31T04:00:00.000Z,469856,VILLAGE RD,823,
14213,22A003700,2006-01-25T05:00:00.000Z,330000,VILLAGE RD,821,
14214,22A003700,2007-07-31T04:00:00.000Z,458640,VILLAGE RD,821,
14215,22A003800,2012-06-25T04:00:00.000Z,375000,VILLAGE RD,819,
14216,22A003800,2018-09-27T04:00:00.000Z,585000,VILLAGE RD,819,
14217,22A003800,2006-02-24T05:00:00.000Z,110000,VILLAGE RD,819,
14218,22A003800,2008-07-28T04:00:00.000Z,414500,VILLAGE RD,819,
14219,22A003900,2012-07-24T04:00:00.000Z,410000,VILLAGE RD,817,
14220,22A003900,2006-03-24T04:00:00.000Z,110000,VILLAGE RD,817,
14221,22A003900,2008-12-08T05:00:00.000Z,414916,VILLAGE RD,817,
14222,22A003AA0,2011-08-03T04:00:00.000Z,0,VILLAGE RD,0,
14223,22A004000,2001-01-02T05:00:00.000Z,0,CHERRY AVE,1528,
14224,22A004000,1972-06-16T04:00:00.000Z,5000,CHERRY AVE,1528,
14225,22A005000,2010-06-02T04:00:00.000Z,2365400,CHERRY AVE,1530,
14226,22A005000,1972-06-16T04:00:00.000Z,7500,CHERRY AVE,1530,
14227,22A006000,1972-06-16T04:00:00.000Z,5000,CHERRY AVE,1532,
14228,22A006000,2001-01-02T05:00:00.000Z,0,CHERRY AVE,1532,
14229,22A007000,1972-06-16T04:00:00.000Z,7500,CHERRY AVE,1534,
14230,22A007000,2010-06-02T04:00:00.000Z,2365400,CHERRY AVE,1534,
14231,22A008000,1972-06-16T04:00:00.000Z,7500,SHAMROCK RD,507,
14232,22A008000,2010-06-02T04:00:00.000Z,2365400,SHAMROCK RD,507,
14233,22A009000,2011-10-06T04:00:00.000Z,0,SHAMROCK RD,509,
14234,22A009000,2011-09-01T04:00:00.000Z,0,SHAMROCK RD,509,
14235,22A009000,1962-01-01T05:00:00.000Z,800,SHAMROCK RD,509,
14236,22A010000,2011-09-01T04:00:00.000Z,0,SHAMROCK RD,0,
14237,22A010000,1973-08-02T04:00:00.000Z,28000,SHAMROCK RD,0,
14238,22A010000,2011-10-06T04:00:00.000Z,0,SHAMROCK RD,0,
14239,22A011000,2001-09-10T04:00:00.000Z,75600,TRAILRIDGE RD,1500,
14240,22A011000,1964-02-03T05:00:00.000Z,18000,TRAILRIDGE RD,1500,
14241,22A011000,2017-10-05T04:00:00.000Z,320000,TRAILRIDGE RD,1500,
14242,22A012000,1980-09-03T04:00:00.000Z,68000,TRAILRIDGE RD,1502,
14243,22A013000,2010-10-14T04:00:00.000Z,0,TRAILRIDGE RD,1504,
14244,22A013000,1988-11-22T05:00:00.000Z,108000,TRAILRIDGE RD,1504,
14245,22A013000,1993-07-15T04:00:00.000Z,142000,TRAILRIDGE RD,1504,
14246,22A013000,2000-07-14T04:00:00.000Z,165000,TRAILRIDGE RD,1504,
14247,22A013000,1998-10-02T04:00:00.000Z,158000,TRAILRIDGE RD,1504,
14248,22A014000,1990-06-22T04:00:00.000Z,108500,TRAILRIDGE RD,1506,
14249,22A014000,2005-03-31T04:00:00.000Z,0,TRAILRIDGE RD,1506,
14250,22A014000,1994-11-23T05:00:00.000Z,110000,TRAILRIDGE RD,1506,
14251,22A014000,2007-06-27T04:00:00.000Z,298000,TRAILRIDGE RD,1506,
14252,22A015000,2013-07-12T04:00:00.000Z,247300,TRAILRIDGE RD,1508,
14253,22A015000,1983-08-23T04:00:00.000Z,79900,TRAILRIDGE RD,1508,
14254,22A015000,2018-12-19T05:00:00.000Z,0,TRAILRIDGE RD,1508,
14255,22A016000,2001-04-06T04:00:00.000Z,166400,TRAILRIDGE RD,1510,
14256,22A016000,1964-11-06T05:00:00.000Z,24200,TRAILRIDGE RD,1510,
14257,22A016000,2015-09-30T04:00:00.000Z,0,TRAILRIDGE RD,1510,
14258,22A017000,2012-09-17T04:00:00.000Z,0,TRAILRIDGE RD,1512,
14259,22A017000,1985-07-26T04:00:00.000Z,84900,TRAILRIDGE RD,1512,
14260,22A017000,1984-02-17T05:00:00.000Z,76500,TRAILRIDGE RD,1512,
14261,22A018000,1997-06-10T04:00:00.000Z,0,TRAILRIDGE RD,1514,
14262,22A018000,1973-04-10T04:00:00.000Z,45000,TRAILRIDGE RD,1514,
14263,22A019000,1985-03-12T04:00:00.000Z,0,TRAILRIDGE RD,1516,
14264,22A019000,2007-03-06T05:00:00.000Z,183000,TRAILRIDGE RD,1516,
14265,22A019000,1977-07-08T04:00:00.000Z,49950,TRAILRIDGE RD,1516,
14266,22A019000,2014-07-30T04:00:00.000Z,294900,TRAILRIDGE RD,1516,
14267,22A020000,1978-08-15T04:00:00.000Z,44000,TRAILRIDGE RD,1518,
14268,22A020000,2008-06-18T04:00:00.000Z,258500,TRAILRIDGE RD,1518,
14269,22A020000,2004-07-13T04:00:00.000Z,201500,TRAILRIDGE RD,1518,
14270,22A020000,2011-02-07T05:00:00.000Z,0,TRAILRIDGE RD,1518,
14271,22A020000,1989-05-03T04:00:00.000Z,0,TRAILRIDGE RD,1518,
14272,22A021000,1984-05-02T04:00:00.000Z,82250,TRAILRIDGE RD,1520,
14273,22A021000,1976-08-16T04:00:00.000Z,0,TRAILRIDGE RD,1520,
14274,22A022000,1980-06-20T04:00:00.000Z,70000,TRAILRIDGE RD,1522,
14275,22A022000,2017-06-30T04:00:00.000Z,0,TRAILRIDGE RD,1522,
14276,22A022000,2018-12-27T05:00:00.000Z,290000,TRAILRIDGE RD,1522,
14277,22A023000,1989-08-07T04:00:00.000Z,112000,TRAILRIDGE RD,1524,
14278,22A023000,1997-08-15T04:00:00.000Z,0,TRAILRIDGE RD,1524,
14279,22A024000,2004-07-28T04:00:00.000Z,237000,TRAILRIDGE RD,1526,
14280,22A024000,1997-04-07T04:00:00.000Z,124650,TRAILRIDGE RD,1526,
14281,22A024000,1994-02-22T05:00:00.000Z,0,TRAILRIDGE RD,1526,
14282,22A025000,1990-12-19T05:00:00.000Z,108000,TRAILRIDGE RD,1528,
14283,22A025000,2001-07-18T04:00:00.000Z,135000,TRAILRIDGE RD,1528,
14284,22A025000,1988-06-30T04:00:00.000Z,88000,TRAILRIDGE RD,1528,
14285,22A026000,2008-01-28T05:00:00.000Z,262500,TRAILRIDGE RD,1530,
14286,22A026000,1999-06-17T04:00:00.000Z,119400,TRAILRIDGE RD,1530,
14287,22A026000,1994-06-23T04:00:00.000Z,72900,TRAILRIDGE RD,1530,
14288,22A026000,1995-06-02T04:00:00.000Z,100000,TRAILRIDGE RD,1530,
14289,22A027000,1992-02-28T05:00:00.000Z,101520,TRAILRIDGE RD,1532,
14290,22A027000,1987-08-10T04:00:00.000Z,86000,TRAILRIDGE RD,1532,
14291,22A028000,1994-06-06T04:00:00.000Z,97900,TRAILRIDGE RD,1534,
14292,22A028000,1988-11-23T05:00:00.000Z,82100,TRAILRIDGE RD,1534,
14293,22A029000,2002-04-05T04:00:00.000Z,105000,SHAMROCK RD,701,
14294,22A029000,1997-04-15T04:00:00.000Z,0,SHAMROCK RD,701,
14295,22A029000,1995-07-05T04:00:00.000Z,96000,SHAMROCK RD,701,
14296,22A030000,1997-05-09T04:00:00.000Z,116500,SHAMROCK RD,703,
14297,22A030000,2016-10-14T04:00:00.000Z,260000,SHAMROCK RD,703,
14298,22A030000,2011-10-27T04:00:00.000Z,235000,SHAMROCK RD,703,
14299,22A030000,1998-12-10T05:00:00.000Z,0,SHAMROCK RD,703,
14300,22A030000,1991-05-08T04:00:00.000Z,113500,SHAMROCK RD,703,
14301,22A031000,2014-05-28T04:00:00.000Z,0,SHAMROCK RD,705,
14302,22A031000,1967-04-04T04:00:00.000Z,21800,SHAMROCK RD,705,
14303,22A031000,2007-12-04T05:00:00.000Z,255000,SHAMROCK RD,705,
14304,22A031000,2014-05-28T04:00:00.000Z,0,SHAMROCK RD,705,
14305,22A032000,2009-03-31T04:00:00.000Z,275000,SHAMROCK RD,600,
14306,22A032000,2006-07-20T04:00:00.000Z,0,SHAMROCK RD,600,
14307,22A032000,2005-11-30T05:00:00.000Z,271000,SHAMROCK RD,600,
14308,22A032000,1999-01-29T05:00:00.000Z,117250,SHAMROCK RD,600,
14309,22A032000,1995-09-29T04:00:00.000Z,116500,SHAMROCK RD,600,
14310,22A032000,1992-05-20T04:00:00.000Z,0,SHAMROCK RD,600,
14311,22A033000,2007-07-17T04:00:00.000Z,290000,SHAMROCK RD,602,
14312,22A033000,2001-06-11T04:00:00.000Z,0,SHAMROCK RD,602,
14313,22A033000,1995-07-28T04:00:00.000Z,102500,SHAMROCK RD,602,
14314,22A033000,1987-09-30T04:00:00.000Z,83500,SHAMROCK RD,602,
14315,22A033000,2003-05-29T04:00:00.000Z,210000,SHAMROCK RD,602,
14316,22A033000,1999-07-16T04:00:00.000Z,125000,SHAMROCK RD,602,
14317,22A034000,1962-01-01T05:00:00.000Z,16800,SHAMROCK RD,604,
14318,22A034000,1986-04-07T04:00:00.000Z,0,SHAMROCK RD,604,
14319,22A035000,1971-09-01T04:00:00.000Z,29100,SHAMROCK RD,606,
14320,22A035000,2015-09-09T04:00:00.000Z,251500,SHAMROCK RD,606,
14321,22A036000,2000-02-15T05:00:00.000Z,113500,SHAMROCK RD,608,
14322,22A036000,1964-03-18T04:00:00.000Z,18400,SHAMROCK RD,608,
14323,22A036000,1998-11-24T05:00:00.000Z,0,SHAMROCK RD,608,
14324,22A036000,2001-05-16T04:00:00.000Z,126690,SHAMROCK RD,608,
14325,22A037000,1970-08-06T04:00:00.000Z,28000,SHAMROCK RD,610,
14326,22A037000,1991-08-30T04:00:00.000Z,95000,SHAMROCK RD,610,
14327,22A038000,1998-08-31T04:00:00.000Z,110000,SHAMROCK RD,612,
14328,22A038000,1992-06-08T04:00:00.000Z,103000,SHAMROCK RD,612,
14329,22A038000,1991-06-28T04:00:00.000Z,95000,SHAMROCK RD,612,
14330,22A039000,2013-03-27T04:00:00.000Z,222000,SHAMROCK RD,614,
14331,22A039000,2013-01-04T05:00:00.000Z,204920,SHAMROCK RD,614,
14332,22A039000,1990-11-27T05:00:00.000Z,79400,SHAMROCK RD,614,
14333,22A039000,2012-04-13T04:00:00.000Z,0,SHAMROCK RD,614,
14334,22A039000,1964-03-17T04:00:00.000Z,19800,SHAMROCK RD,614,
14335,22A040000,1997-08-19T04:00:00.000Z,105000,SHAMROCK RD,616,
14336,22A040000,1993-09-23T04:00:00.000Z,99500,SHAMROCK RD,616,
14337,22A041000,1998-05-04T04:00:00.000Z,105625,SHAMROCK RD,618,
14338,22A041000,1987-05-12T04:00:00.000Z,72500,SHAMROCK RD,618,
14339,22A041000,2000-10-27T04:00:00.000Z,130000,SHAMROCK RD,618,
14340,22A041000,1994-08-22T04:00:00.000Z,88800,SHAMROCK RD,618,
14341,22A042000,1977-09-30T04:00:00.000Z,42500,TRAILRIDGE RD,1603,
14342,22A042000,2004-08-31T04:00:00.000Z,229500,TRAILRIDGE RD,1603,
14343,22A042000,2017-10-05T04:00:00.000Z,0,TRAILRIDGE RD,1603,
14344,22A042000,1987-12-01T05:00:00.000Z,74900,TRAILRIDGE RD,1603,
14345,22A042000,2017-05-19T04:00:00.000Z,221051,TRAILRIDGE RD,1603,
14346,22A042000,2018-03-01T05:00:00.000Z,0,TRAILRIDGE RD,1603,
14347,22A043000,1990-10-01T04:00:00.000Z,99900,TRAILRIDGE RD,1605,
14348,22A043000,1987-08-13T04:00:00.000Z,79800,TRAILRIDGE RD,1605,
14349,22A044000,1978-05-12T04:00:00.000Z,56950,TRAILRIDGE RD,1607,
14350,22A045000,1992-03-27T04:00:00.000Z,103500,TRAILRIDGE RD,1609,
14351,22A045000,1979-03-02T05:00:00.000Z,0,TRAILRIDGE RD,1609,
14352,22A046000,2006-08-11T04:00:00.000Z,292000,TRAILRIDGE RD,1611,
14353,22A046000,2003-08-26T04:00:00.000Z,200125,TRAILRIDGE RD,1611,
14354,22A046000,1989-09-28T04:00:00.000Z,96000,TRAILRIDGE RD,1611,
14355,22A046000,1995-11-30T05:00:00.000Z,110000,TRAILRIDGE RD,1611,
14356,22A047000,1998-10-27T04:00:00.000Z,115000,TRAILRIDGE RD,1613,
14357,22A047000,1992-08-17T04:00:00.000Z,106000,TRAILRIDGE RD,1613,
14358,22A047000,1988-11-09T05:00:00.000Z,80000,TRAILRIDGE RD,1613,
14359,22A047000,2015-12-02T05:00:00.000Z,0,TRAILRIDGE RD,1613,
14360,22A047000,2017-06-13T04:00:00.000Z,0,TRAILRIDGE RD,1613,
14361,22A048000,1999-01-04T05:00:00.000Z,0,TRAILRIDGE RD,1615,
14362,22A048000,1999-07-01T04:00:00.000Z,115000,TRAILRIDGE RD,1615,
14363,22A048000,1965-09-02T04:00:00.000Z,21500,TRAILRIDGE RD,1615,
14364,22A049000,1980-08-11T04:00:00.000Z,68000,TRAILRIDGE RD,1617,
14365,22A049000,2009-08-24T04:00:00.000Z,276500,TRAILRIDGE RD,1617,
14366,22A049000,1986-06-09T04:00:00.000Z,85000,TRAILRIDGE RD,1617,
14367,22A050000,1998-05-29T04:00:00.000Z,127500,TRAILRIDGE RD,1619,
14368,22A050000,1994-10-18T04:00:00.000Z,117000,TRAILRIDGE RD,1619,
14369,22A050000,1987-05-28T04:00:00.000Z,0,TRAILRIDGE RD,1619,
14370,22A051000,1997-09-22T04:00:00.000Z,105000,SHAMROCK RD,601,
14371,22A051000,2006-10-10T04:00:00.000Z,0,SHAMROCK RD,601,
14372,22A051000,1992-01-31T05:00:00.000Z,0,SHAMROCK RD,601,
14373,22A051000,2006-05-18T04:00:00.000Z,0,SHAMROCK RD,601,
14374,22A052000,1966-01-14T05:00:00.000Z,20000,TRAILRIDGE RD,1505,
14375,22A052000,2001-02-02T05:00:00.000Z,144900,TRAILRIDGE RD,1505,
14376,22A052000,1996-02-27T05:00:00.000Z,114500,TRAILRIDGE RD,1505,
14377,22A053000,1965-06-11T04:00:00.000Z,21000,TRAILRIDGE RD,1509,
14378,22A054000,2004-06-02T04:00:00.000Z,217500,TRAILRIDGE RD,1515,
14379,22A054000,1999-04-08T04:00:00.000Z,117000,TRAILRIDGE RD,1515,
14380,22A054000,1967-03-02T05:00:00.000Z,21950,TRAILRIDGE RD,1515,
14381,22A055000,2007-05-17T04:00:00.000Z,312000,TRAILRIDGE RD,1517,
14382,22A055000,1985-12-12T05:00:00.000Z,89000,TRAILRIDGE RD,1517,
14383,22A055000,1963-08-14T04:00:00.000Z,23400,TRAILRIDGE RD,1517,
14384,22A055000,2003-12-23T05:00:00.000Z,200900,TRAILRIDGE RD,1517,
14385,22A055000,2002-01-25T05:00:00.000Z,172500,TRAILRIDGE RD,1517,
14386,22A055000,2003-08-27T04:00:00.000Z,0,TRAILRIDGE RD,1517,
14387,22A056000,2000-06-16T04:00:00.000Z,138000,TRAILRIDGE RD,1519,
14388,22A056000,1995-08-29T04:00:00.000Z,0,TRAILRIDGE RD,1519,
14389,22A056000,1991-07-25T04:00:00.000Z,111000,TRAILRIDGE RD,1519,
14390,22A057000,1993-10-06T04:00:00.000Z,0,TRAILRIDGE RD,1521,
14391,22A057000,1993-05-04T04:00:00.000Z,105000,TRAILRIDGE RD,1521,
14392,22A057000,2012-09-06T04:00:00.000Z,0,TRAILRIDGE RD,1521,
14393,22A058000,1973-06-22T04:00:00.000Z,42000,TRAILRIDGE RD,1523,
14394,22A059000,1963-10-18T04:00:00.000Z,24000,TRAILRIDGE RD,1531,
14395,22A059000,2011-06-16T04:00:00.000Z,0,TRAILRIDGE RD,1531,
14396,22A060000,1965-01-14T05:00:00.000Z,19800,TRAILRIDGE RD,1533,
14397,22A060000,2015-08-13T04:00:00.000Z,0,TRAILRIDGE RD,1533,
14398,22A061000,2006-08-17T04:00:00.000Z,255000,SHAMROCK RD,617,
14399,22A061000,2000-11-14T05:00:00.000Z,126500,SHAMROCK RD,617,
14400,22A061000,2018-10-24T04:00:00.000Z,315500,SHAMROCK RD,617,
14401,22A061000,2015-02-19T05:00:00.000Z,0,SHAMROCK RD,617,
14402,22A061000,2015-02-19T05:00:00.000Z,0,SHAMROCK RD,617,
14403,22A061000,1988-06-03T04:00:00.000Z,72000,SHAMROCK RD,617,
14404,22A061000,1988-02-09T05:00:00.000Z,70000,SHAMROCK RD,617,
14405,22A062000,1991-07-29T04:00:00.000Z,107500,SHAMROCK RD,615,
14406,22A062000,1978-07-21T04:00:00.000Z,55500,SHAMROCK RD,615,
14407,22A062000,2014-07-31T04:00:00.000Z,275000,SHAMROCK RD,615,
14408,22A063000,2014-07-01T04:00:00.000Z,288500,SHAMROCK RD,613,
14409,22A063000,2001-02-23T05:00:00.000Z,118500,SHAMROCK RD,613,
14410,22A063000,1986-10-16T04:00:00.000Z,65000,SHAMROCK RD,613,
14411,22A063000,2010-06-23T04:00:00.000Z,0,SHAMROCK RD,613,
14412,22A063000,2006-06-02T04:00:00.000Z,259000,SHAMROCK RD,613,
14413,22A063000,2003-08-04T04:00:00.000Z,162000,SHAMROCK RD,613,
14414,22A063000,1987-09-16T04:00:00.000Z,0,SHAMROCK RD,613,
14415,22A064000,1963-02-05T05:00:00.000Z,20700,SHAMROCK RD,611,
14416,22A064000,2016-12-19T05:00:00.000Z,291000,SHAMROCK RD,611,
14417,22A065000,1992-06-01T04:00:00.000Z,102500,SHAMROCK RD,609,
14418,22A065000,1999-04-23T04:00:00.000Z,120000,SHAMROCK RD,609,
14419,22A065000,1983-08-26T04:00:00.000Z,70000,SHAMROCK RD,609,
14420,22A066000,1963-02-14T05:00:00.000Z,19800,SHAMROCK RD,607,
14421,22A067000,2000-10-31T04:00:00.000Z,145000,SHAMROCK RD,605,
14422,22A067000,2000-09-12T04:00:00.000Z,0,SHAMROCK RD,605,
14423,22A067000,1994-09-30T04:00:00.000Z,110000,SHAMROCK RD,605,
14424,22A067000,1967-09-01T04:00:00.000Z,22500,SHAMROCK RD,605,
14425,22A068000,1983-06-20T04:00:00.000Z,67500,SHAMROCK RD,603,
14426,22A069000,1988-08-22T04:00:00.000Z,97500,TRAILRIDGE RD,1604,
14427,22A069000,1983-03-30T04:00:00.000Z,69500,TRAILRIDGE RD,1604,
14428,22A070000,1979-09-28T04:00:00.000Z,60000,TRAILRIDGE RD,1602,
14429,22A071000,1988-05-05T04:00:00.000Z,75000,TRAILRIDGE RD,1600,
14430,22A071000,1984-04-04T04:00:00.000Z,65000,TRAILRIDGE RD,1600,
14431,22A072000,2012-08-17T04:00:00.000Z,232000,SHAMROCK RD,704,
14432,22A072000,2012-04-06T04:00:00.000Z,153150,SHAMROCK RD,704,
14433,22A072000,1994-01-26T05:00:00.000Z,95000,SHAMROCK RD,704,
14434,22A072000,1988-06-01T04:00:00.000Z,73250,SHAMROCK RD,704,
14435,22A072000,2005-12-08T05:00:00.000Z,0,SHAMROCK RD,704,
14436,22A073000,2016-06-21T04:00:00.000Z,255000,SHAMROCK RD,706,
14437,22A073000,1976-08-27T04:00:00.000Z,44950,SHAMROCK RD,706,
14438,22A073000,2014-11-06T05:00:00.000Z,0,SHAMROCK RD,706,
14439,22A074000,1968-02-21T05:00:00.000Z,25000,SHAMROCK RD,708,
14440,22A075000,2004-07-13T04:00:00.000Z,225000,VILLAGE RD,709,
14441,22A075000,2001-06-25T04:00:00.000Z,165000,VILLAGE RD,709,
14442,22A075000,1997-06-12T04:00:00.000Z,128500,VILLAGE RD,709,
14443,22A075000,1977-09-13T04:00:00.000Z,54750,VILLAGE RD,709,
14444,22A076000,1994-05-26T04:00:00.000Z,105000,VILLAGE RD,707,
14445,22A076000,2017-08-04T04:00:00.000Z,331000,VILLAGE RD,707,
14446,22A076000,2009-07-22T04:00:00.000Z,250000,VILLAGE RD,707,
14447,22A076000,1998-04-14T04:00:00.000Z,112000,VILLAGE RD,707,
14448,22A076000,1988-12-14T05:00:00.000Z,89500,VILLAGE RD,707,
14449,22A077000,2007-06-14T04:00:00.000Z,320000,VILLAGE RD,705,
14450,22A077000,2017-05-01T04:00:00.000Z,372500,VILLAGE RD,705,
14451,22A077000,2006-11-17T05:00:00.000Z,0,VILLAGE RD,705,
14452,22A077000,1968-10-18T04:00:00.000Z,34000,VILLAGE RD,705,
14453,22A078000,2002-10-04T04:00:00.000Z,172000,VILLAGE RD,703,
14454,22A078000,2000-08-15T04:00:00.000Z,145000,VILLAGE RD,703,
14455,22A078000,1994-05-10T04:00:00.000Z,116000,VILLAGE RD,703,
14456,22A078000,1983-08-15T04:00:00.000Z,74550,VILLAGE RD,703,
14457,22A079000,1991-05-31T04:00:00.000Z,95000,TRAILRIDGE RD,1608,
14458,22A079000,1994-06-30T04:00:00.000Z,109000,TRAILRIDGE RD,1608,
14459,22A079000,2015-03-16T04:00:00.000Z,235000,TRAILRIDGE RD,1608,
14460,22A079000,2003-09-12T04:00:00.000Z,0,TRAILRIDGE RD,1608,
14461,22A080000,2009-09-22T04:00:00.000Z,290000,VILLAGE RD,704,
14462,22A080000,2012-03-14T04:00:00.000Z,0,VILLAGE RD,704,
14463,22A080000,1997-10-16T04:00:00.000Z,117500,VILLAGE RD,704,
14464,22A080000,1987-12-28T05:00:00.000Z,85500,VILLAGE RD,704,
14465,22A080000,2007-05-24T04:00:00.000Z,275100,VILLAGE RD,704,
14466,22A080000,1998-07-02T04:00:00.000Z,112000,VILLAGE RD,704,
14467,22A081000,2001-06-04T04:00:00.000Z,155500,VILLAGE CT,103,
14468,22A081000,2006-06-05T04:00:00.000Z,297500,VILLAGE CT,103,
14469,22A081000,1995-08-31T04:00:00.000Z,124900,VILLAGE CT,103,
14470,22A081000,2012-07-13T04:00:00.000Z,240000,VILLAGE CT,103,
14471,22A081000,1992-09-28T04:00:00.000Z,1,VILLAGE CT,103,
14472,22A082000,2004-05-21T04:00:00.000Z,225000,VILLAGE CT,105,
14473,22A082000,1988-12-09T05:00:00.000Z,107000,VILLAGE CT,105,
14474,22A082000,2015-12-31T05:00:00.000Z,330000,VILLAGE CT,105,
14475,22A082000,2010-07-01T04:00:00.000Z,275000,VILLAGE CT,105,
14476,22A082000,1992-12-01T05:00:00.000Z,0,VILLAGE CT,105,
14477,22A082000,2011-04-12T04:00:00.000Z,275000,VILLAGE CT,105,
14478,22A083000,2005-08-01T04:00:00.000Z,258000,VILLAGE CT,107,
14479,22A083000,1982-07-06T04:00:00.000Z,25000,VILLAGE CT,107,
14480,22A083000,2000-04-10T04:00:00.000Z,0,VILLAGE CT,107,
14481,22A083000,1986-11-11T05:00:00.000Z,0,VILLAGE CT,107,
14482,22A084000,1987-10-26T04:00:00.000Z,79500,VILLAGE CT,109,
14483,22A084000,2001-07-16T04:00:00.000Z,153900,VILLAGE CT,109,
14484,22A084000,1995-07-14T04:00:00.000Z,116250,VILLAGE CT,109,
14485,22A085000,2013-04-26T04:00:00.000Z,266000,VILLAGE CT,111,
14486,22A085000,2012-07-05T04:00:00.000Z,150000,VILLAGE CT,111,
14487,22A085000,1995-06-01T04:00:00.000Z,113000,VILLAGE CT,111,
14488,22A085000,1992-09-01T04:00:00.000Z,112950,VILLAGE CT,111,
14489,22A085000,2018-05-02T04:00:00.000Z,350000,VILLAGE CT,111,
14490,22A085000,2012-01-11T05:00:00.000Z,164782,VILLAGE CT,111,
14491,22A086000,1986-06-13T04:00:00.000Z,87000,VILLAGE CT,113,
14492,22A086000,1993-05-17T04:00:00.000Z,116000,VILLAGE CT,113,
14493,22A087000,2012-03-30T04:00:00.000Z,0,VILLAGE CT,112,
14494,22A087000,1972-05-02T04:00:00.000Z,34950,VILLAGE CT,112,
14495,22A087000,1992-10-09T04:00:00.000Z,122450,VILLAGE CT,112,
14496,22A087000,1999-06-28T04:00:00.000Z,126000,VILLAGE CT,112,
14497,22A088000,1993-03-08T05:00:00.000Z,0,VILLAGE CT,110,
14498,22A088000,1995-10-19T04:00:00.000Z,112000,VILLAGE CT,110,
14499,22A089000,2011-07-19T04:00:00.000Z,260000,VILLAGE CT,108,
14500,22A089000,2010-11-23T05:00:00.000Z,0,VILLAGE CT,108,
